,date,quarter,day,department,team_number,team_workers,allocated_task_time,unfinished_items,over_time,incentive,style_changes,interruption_time,interruption_people,productivity_target,productivity_actual,productivity_difference
205,1/12/2015,Q2,Monday,sewing,6,31.5,11.41,843.0,5670,50,0,0.0,0,0.8,0.800181818,0.00018181799999994475
206,1/12/2015,Q2,Monday,sewing,12,31.5,11.61,760.0,4470,50,0,0.0,0,0.8,0.80007657,7.656999999994252e-05
207,1/12/2015,Q2,Monday,sewing,2,58.5,28.08,737.0,10530,63,0,0.0,0,0.8,0.8,0.0
208,1/12/2015,Q2,Monday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.725,-0.07500000000000007
209,1/12/2015,Q2,Monday,sewing,10,58.5,50.48,381.0,6930,45,0,0.0,0,0.8,0.688557555,-0.111442445
210,1/12/2015,Q2,Monday,sewing,5,59.0,20.79,1141.0,8460,0,0,0.0,0,0.65,0.650040783,4.078299999998869e-05
211,1/12/2015,Q2,Monday,sewing,11,53.0,12.52,1004.0,9540,44,0,0.0,0,0.65,0.64998056,-1.9439999999981694e-05
212,1/12/2015,Q2,Monday,finishing ,7,8.0,2.9,,1440,0,0,0.0,0,0.8,0.648106061,-0.15189393900000003
213,1/12/2015,Q2,Monday,finishing ,11,8.0,4.15,,1440,0,0,0.0,0,0.8,0.640577652,-0.159422348
214,1/12/2015,Q2,Monday,sewing,4,51.5,22.4,581.0,7350,0,0,0.0,0,0.35,0.35063299,0.0006329899999999999
215,1/12/2015,Q2,Monday,finishing ,10,8.0,3.94,,1440,0,0,0.0,0,0.8,0.24625,-0.5537500000000001
216,1/13/2015,Q2,Tuesday,finishing ,4,12.0,4.3,,2160,0,0,0.0,0,0.35,0.952020202,0.6020202020000001
217,1/13/2015,Q2,Tuesday,finishing ,1,2.0,3.94,,1440,0,0,0.0,0,0.8,0.951420455,0.151420455
218,1/13/2015,Q2,Tuesday,finishing ,10,20.0,3.94,,5400,0,0,0.0,0,0.8,0.912766667,0.11276666699999993
219,1/13/2015,Q2,Tuesday,finishing ,3,9.0,4.15,,1620,0,0,0.0,0,0.8,0.901262626,0.10126262599999991
220,1/13/2015,Q2,Tuesday,finishing ,9,8.0,3.94,,1440,0,0,0.0,0,0.8,0.858143939,0.05814393899999992
221,1/13/2015,Q2,Tuesday,sewing,1,59.0,26.16,1073.0,10620,75,0,0.0,0,0.8,0.850502311,0.05050231099999991
222,1/13/2015,Q2,Tuesday,sewing,9,59.0,26.16,1156.0,10620,75,0,0.0,0,0.8,0.850502311,0.05050231099999991
223,1/13/2015,Q2,Tuesday,sewing,8,57.0,25.9,1211.0,10260,60,0,0.0,0,0.8,0.850252525,0.05025252499999999
224,1/13/2015,Q2,Tuesday,sewing,7,56.5,25.9,1126.0,10170,60,0,0.0,0,0.8,0.850136766,0.050136765999999944
225,1/13/2015,Q2,Tuesday,finishing ,5,8.0,4.15,,1440,0,0,0.0,0,0.65,0.821354167,0.17135416699999995
231,1/13/2015,Q2,Tuesday,finishing ,2,8.0,3.94,,1440,0,0,0.0,0,0.8,0.805909091,0.005909090999999922
232,1/13/2015,Q2,Tuesday,sewing,6,31.5,11.61,1004.0,5670,50,0,0.0,0,0.8,0.800246753,0.00024675299999998845
233,1/13/2015,Q2,Tuesday,sewing,12,31.5,11.61,1063.0,5670,50,0,0.0,0,0.8,0.800246753,0.00024675299999998845
234,1/13/2015,Q2,Tuesday,sewing,2,58.5,28.08,723.0,10530,50,0,0.0,0,0.8,0.8,0.0
235,1/13/2015,Q2,Tuesday,sewing,3,55.0,42.27,465.0,9900,54,0,0.0,0,0.8,0.705576584,-0.09442341600000004
236,1/13/2015,Q2,Tuesday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.681060606,-0.11893939400000009
237,1/13/2015,Q2,Tuesday,finishing ,7,8.0,2.9,,1440,0,0,0.0,0,0.8,0.670075758,-0.12992424200000008
238,1/13/2015,Q2,Tuesday,finishing ,11,8.0,4.15,,1440,0,0,0.0,0,0.8,0.601278409,-0.1987215910000001
239,1/13/2015,Q2,Tuesday,sewing,11,53.0,27.13,530.0,9540,37,0,0.0,0,0.7,0.582301029,-0.11769897099999993
240,1/13/2015,Q2,Tuesday,sewing,5,58.0,20.79,1297.0,10440,0,0,0.0,0,0.7,0.526810345,-0.17318965499999994
241,1/13/2015,Q2,Tuesday,sewing,4,56.5,22.4,783.0,10170,23,0,0.0,0,0.5,0.500380799,0.00038079899999998723
242,1/13/2015,Q2,Tuesday,sewing,10,56.5,22.4,715.0,10170,23,0,0.0,0,0.35,0.35020649,0.00020649000000000362
243,1/14/2015,Q2,Wednesday,finishing ,11,7.0,4.15,,1980,0,0,0.0,0,0.8,0.934607438,0.13460743799999997
244,1/14/2015,Q2,Wednesday,finishing ,4,8.0,4.3,,2700,0,0,0.0,0,0.35,0.908080808,0.558080808
245,1/14/2015,Q2,Wednesday,sewing,7,56.5,25.9,1150.0,10170,70,0,0.0,0,0.8,0.900144811,0.10014481099999994
246,1/14/2015,Q2,Wednesday,finishing ,1,8.0,3.94,,1440,0,0,0.0,0,0.8,0.891723485,0.09172348499999994
247,1/14/2015,Q2,Wednesday,finishing ,5,15.0,4.15,,1440,0,0,0.0,0,0.65,0.864583333,0.214583333
248,1/14/2015,Q2,Wednesday,finishing ,9,8.0,3.94,,1440,0,0,0.0,0,0.8,0.858143939,0.05814393899999992
249,1/14/2015,Q2,Wednesday,sewing,9,59.0,26.16,1232.0,10620,75,0,0.0,0,0.8,0.850502311,0.05050231099999991
250,1/14/2015,Q2,Wednesday,sewing,8,56.5,25.9,1218.0,10170,60,0,0.0,0,0.8,0.850136766,0.050136765999999944
251,1/14/2015,Q2,Wednesday,finishing ,7,8.0,2.9,,1440,0,0,0.0,0,0.8,0.837594697,0.037594696999999955
252,1/14/2015,Q2,Wednesday,finishing ,3,7.0,4.15,,1440,0,0,0.0,0,0.8,0.820833333,0.02083333300000001
253,1/14/2015,Q2,Wednesday,sewing,12,31.5,11.61,1159.0,2970,50,0,0.0,0,0.8,0.800313433,0.0003134329999999741
254,1/14/2015,Q2,Wednesday,sewing,6,31.5,11.61,972.0,5670,38,0,0.0,0,0.8,0.800246753,0.00024675299999998845
255,1/14/2015,Q2,Wednesday,sewing,1,59.0,26.16,1092.0,10620,63,0,0.0,0,0.8,0.800117103,0.00011710300000000728
256,1/14/2015,Q2,Wednesday,sewing,5,58.0,20.79,965.0,7320,0,0,0.0,0,0.7,0.700095563,9.556300000002071e-05
257,1/14/2015,Q2,Wednesday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.667329545,-0.13267045500000008
258,1/14/2015,Q2,Wednesday,sewing,4,57.0,22.4,816.0,5100,23,0,0.0,0,0.6,0.600369686,0.0003696859999999802
259,1/14/2015,Q2,Wednesday,sewing,10,56.5,22.4,947.0,3390,23,0,0.0,0,0.5,0.499980334,-1.966599999997376e-05
260,1/14/2015,Q2,Wednesday,sewing,11,55.0,14.61,838.0,7200,23,0,0.0,0,0.35,0.35003125,3.125000000003819e-05
261,1/14/2015,Q2,Wednesday,finishing ,10,8.0,3.94,,1260,0,0,0.0,0,0.8,0.332359307,-0.46764069300000005
262,1/14/2015,Q2,Wednesday,sewing,2,57.0,51.02,1086.0,4260,27,0,0.0,0,0.8,0.311207464,-0.48879253600000006
263,1/14/2015,Q2,Wednesday,finishing ,2,8.0,3.94,,1260,0,0,0.0,0,0.8,0.247316017,-0.5526839830000001
264,1/15/2015,Q3,Thursday,finishing ,4,20.0,4.3,,3600,0,0,0.0,0,0.35,0.988636364,0.638636364
265,1/15/2015,Q3,Thursday,finishing ,10,19.0,3.94,,3420,0,0,0.0,0,0.8,0.953110048,0.15311004799999994
266,1/15/2015,Q3,Thursday,finishing ,1,8.0,3.94,,1440,0,0,0.0,0,0.8,0.884261364,0.08426136399999995
267,1/15/2015,Q3,Thursday,finishing ,5,8.0,4.15,,1440,0,0,0.0,0,0.65,0.860653409,0.21065340899999996
268,1/15/2015,Q3,Thursday,finishing ,9,8.0,3.94,,1440,0,0,0.0,0,0.8,0.858143939,0.05814393899999992
269,1/15/2015,Q3,Thursday,sewing,1,59.0,26.16,1160.0,10620,75,0,0.0,0,0.8,0.850502311,0.05050231099999991
270,1/15/2015,Q3,Thursday,sewing,8,56.5,25.9,1177.0,8970,60,0,0.0,0,0.8,0.850415628,0.05041562799999999
271,1/15/2015,Q3,Thursday,sewing,7,56.5,25.9,1281.0,10170,60,0,0.0,0,0.8,0.850136766,0.050136765999999944
272,1/15/2015,Q3,Thursday,sewing,9,59.0,26.16,1369.0,10620,63,0,0.0,0,0.8,0.800117103,0.00011710300000000728
273,1/15/2015,Q3,Thursday,sewing,6,31.5,11.61,1084.0,4950,38,0,0.0,0,0.8,0.80003139,3.13899999999645e-05
274,1/15/2015,Q3,Thursday,sewing,12,31.5,11.61,1216.0,4950,50,0,0.0,0,0.8,0.80003139,3.13899999999645e-05
275,1/15/2015,Q3,Thursday,sewing,5,58.0,20.79,391.0,10440,0,0,0.0,0,0.7,0.700060345,6.03450000000727e-05
276,1/15/2015,Q3,Thursday,finishing ,7,8.0,2.9,,1440,0,0,0.0,0,0.8,0.689299242,-0.11070075800000001
277,1/15/2015,Q3,Thursday,sewing,3,56.5,22.52,1102.0,10170,30,0,0.0,0,0.5,0.660683293,0.16068329299999995
278,1/15/2015,Q3,Thursday,sewing,4,56.0,22.52,872.0,10080,26,0,0.0,0,0.65,0.650130952,0.0001309520000000175
279,1/15/2015,Q3,Thursday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.606912879,-0.19308712100000003
280,1/15/2015,Q3,Thursday,sewing,10,56.5,22.52,1076.0,10170,23,0,0.0,0,0.6,0.600291767,0.00029176699999999833
281,1/15/2015,Q3,Thursday,sewing,11,55.0,14.89,917.0,9900,30,0,0.0,0,0.5,0.500025069,2.5068999999988684e-05
282,1/15/2015,Q3,Thursday,sewing,2,54.5,22.94,1044.0,9810,23,0,0.0,0,0.5,0.499998888,-1.112000000025315e-06
283,1/17/2015,Q3,Saturday,finishing ,5,15.0,4.15,,2700,0,0,0.0,0,0.65,0.98719697,0.33719696999999993
284,1/17/2015,Q3,Saturday,finishing ,2,10.0,3.94,,1800,0,0,0.0,0,0.8,0.980909091,0.18090909099999997
285,1/17/2015,Q3,Saturday,finishing ,10,8.0,3.94,,1440,0,0,0.0,0,0.8,0.974621212,0.17462121199999991
286,1/17/2015,Q3,Saturday,finishing ,1,8.0,3.94,,1440,0,0,0.0,0,0.8,0.884261364,0.08426136399999995
287,1/17/2015,Q3,Saturday,finishing ,9,10.0,3.94,,1800,0,0,0.0,0,0.8,0.82680303,0.02680302999999995
288,1/17/2015,Q3,Saturday,sewing,6,30.5,11.41,1067.0,5490,63,0,0.0,0,0.8,0.800343766,0.0003437659999999676
289,1/17/2015,Q3,Saturday,sewing,12,31.5,11.61,1039.0,5670,63,0,0.0,0,0.8,0.800246753,0.00024675299999998845
290,1/17/2015,Q3,Saturday,sewing,7,56.5,25.9,1396.0,10170,50,0,0.0,0,0.8,0.800128721,0.0001287209999999428
291,1/17/2015,Q3,Saturday,sewing,8,56.5,25.9,1292.0,10170,50,0,0.0,0,0.8,0.800128721,0.0001287209999999428
292,1/17/2015,Q3,Saturday,sewing,1,59.0,48.68,171.0,10620,63,0,0.0,0,0.8,0.800117103,0.00011710300000000728
293,1/17/2015,Q3,Saturday,sewing,9,59.0,26.16,1128.0,10620,63,0,0.0,0,0.8,0.800117103,0.00011710300000000728
294,1/17/2015,Q3,Saturday,sewing,2,56.5,22.94,865.0,6570,23,0,0.0,0,0.6,0.77011398,0.17011398
295,1/17/2015,Q3,Saturday,sewing,4,56.5,22.52,825.0,10170,50,0,0.0,0,0.7,0.7005417,0.0005417000000000893
296,1/17/2015,Q3,Saturday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.675568182,-0.12443181800000003
297,1/17/2015,Q3,Saturday,finishing ,7,8.0,2.9,,1440,0,0,0.0,0,0.8,0.661837121,-0.13816287900000002
298,1/17/2015,Q3,Saturday,sewing,10,54.0,22.52,1163.0,9720,35,0,0.0,0,0.65,0.650198653,0.00019865299999999309
299,1/17/2015,Q3,Saturday,sewing,3,56.5,22.52,1140.0,10170,30,0,0.0,0,0.6,0.600291767,0.00029176699999999833
300,1/17/2015,Q3,Saturday,sewing,11,56.0,14.89,1027.0,10080,38,0,0.0,0,0.6,0.600273268,0.0002732680000000487
301,1/17/2015,Q3,Saturday,finishing ,6,5.0,2.9,,900,0,0,0.0,0,0.8,0.465757576,-0.33424242400000004
302,1/17/2015,Q3,Saturday,sewing,5,58.0,41.19,1052.0,10440,21,0,0.0,0,0.7,0.452012539,-0.24798746099999996
303,1/17/2015,Q3,Saturday,finishing ,11,7.0,4.15,,1260,0,0,0.0,0,0.8,0.313852814,-0.48614718600000006
304,1/18/2015,Q3,Sunday,finishing ,5,8.0,4.15,,1440,0,0,0.0,0,0.6,0.852793561,0.25279356100000006
305,1/18/2015,Q3,Sunday,finishing ,11,12.0,4.15,,2160,0,0,0.0,0,0.65,0.838383838,0.18838383800000003
306,1/18/2015,Q3,Sunday,finishing ,6,10.0,2.9,,1800,0,0,0.0,0,0.8,0.804848485,0.0048484849999999025
307,1/18/2015,Q3,Sunday,sewing,6,30.5,11.41,1140.0,5490,63,0,0.0,0,0.8,0.800343766,0.0003437659999999676
308,1/18/2015,Q3,Sunday,sewing,7,56.5,48.84,624.0,10170,50,0,0.0,0,0.8,0.800128721,0.0001287209999999428
309,1/18/2015,Q3,Sunday,sewing,8,56.5,25.9,1288.0,10170,38,0,0.0,0,0.8,0.800128721,0.0001287209999999428
310,1/18/2015,Q3,Sunday,sewing,9,59.0,26.16,1381.0,3660,50,0,0.0,0,0.8,0.800015009,1.5008999999954753e-05
311,1/18/2015,Q3,Sunday,sewing,4,56.5,22.52,882.0,10170,50,0,0.0,0,0.7,0.7005417,0.0005417000000000893
312,1/18/2015,Q3,Sunday,sewing,10,56.0,22.52,1002.0,10080,40,0,0.0,0,0.7,0.700094156,9.415600000006741e-05
313,1/18/2015,Q3,Sunday,finishing ,7,8.0,2.9,,1440,0,0,0.0,0,0.8,0.692045455,-0.10795454500000001
314,1/18/2015,Q3,Sunday,sewing,12,31.5,26.87,585.0,5670,56,0,0.0,0,0.8,0.662255892,-0.13774410800000003
315,1/18/2015,Q3,Sunday,sewing,3,56.5,22.52,1138.0,10170,35,0,0.0,0,0.65,0.650416734,0.0004167339999999742
316,1/18/2015,Q3,Sunday,sewing,11,57.0,14.89,1140.0,10260,44,0,0.0,0,0.65,0.650299575,0.00029957499999999637
317,1/18/2015,Q3,Sunday,sewing,2,56.5,22.94,1025.0,10170,26,0,0.0,0,0.65,0.650243497,0.0002434969999999259
318,1/18/2015,Q3,Sunday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.639867424,-0.16013257600000008
319,1/18/2015,Q3,Sunday,sewing,5,58.0,20.4,1031.0,10440,30,0,0.0,0,0.6,0.600062696,6.269599999997322e-05
320,1/18/2015,Q3,Sunday,finishing ,9,10.0,3.94,,1800,0,0,0.0,0,0.8,0.582045455,-0.217954545
321,1/18/2015,Q3,Sunday,sewing,1,57.5,49.1,1381.0,10350,24,0,0.0,0,0.8,0.403242161,-0.39675783900000006
322,1/18/2015,Q3,Sunday,finishing ,10,8.0,3.94,,1440,0,0,0.0,0,0.7,0.235795455,-0.46420454499999997
323,1/19/2015,Q3,Monday,finishing ,4,28.0,4.3,,5040,0,0,0.0,0,0.7,0.977272727,0.27727272700000005
324,1/19/2015,Q3,Monday,finishing ,9,10.0,3.94,,1800,0,0,0.0,0,0.8,0.964106061,0.16410606099999991
325,1/19/2015,Q3,Monday,finishing ,5,8.0,4.15,,1440,0,0,0.0,0,0.65,0.958901515,0.30890151499999996
326,1/19/2015,Q3,Monday,sewing,6,31.0,11.41,1028.0,4380,50,0,0.0,0,0.8,0.800358775,0.00035877499999992235
327,1/19/2015,Q3,Monday,sewing,8,56.5,25.9,1380.0,3630,50,0,0.0,0,0.8,0.800162602,0.00016260199999995617
328,1/19/2015,Q3,Monday,sewing,9,59.0,26.16,1196.0,10620,63,0,0.0,0,0.8,0.800117103,0.00011710300000000728
329,1/19/2015,Q3,Monday,finishing ,12,8.0,2.9,,1440,0,0,0.0,0,0.8,0.793844697,-0.006155303000000001
330,1/19/2015,Q3,Monday,sewing,2,56.5,22.94,1006.0,10170,38,0,0.0,0,0.7,0.750517565,0.05051756500000004
331,1/19/2015,Q3,Monday,sewing,4,57.0,22.52,930.0,10260,63,0,0.0,0,0.7,0.750068049,0.05006804900000006
332,1/19/2015,Q3,Monday,sewing,3,56.5,22.52,1095.0,10170,50,0,0.0,0,0.7,0.750062751,0.050062751000000016
333,1/19/2015,Q3,Monday,sewing,10,56.0,22.52,938.0,10080,63,0,0.0,0,0.7,0.750057359,0.05005735900000008
334,1/19/2015,Q3,Monday,sewing,11,57.0,14.89,1484.0,10260,50,0,0.0,0,0.7,0.700170388,0.0001703880000000213
335,1/19/2015,Q3,Monday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.683806818,-0.11619318200000006
336,1/19/2015,Q3,Monday,sewing,5,58.0,20.4,1255.0,8280,35,0,0.0,0,0.65,0.650066445,6.644499999997056e-05
337,1/19/2015,Q3,Monday,sewing,7,57.0,48.84,1040.0,10260,30,0,0.0,0,0.8,0.576460393,-0.22353960700000008
338,1/19/2015,Q3,Monday,sewing,1,56.5,22.94,1492.0,10170,30,0,0.0,0,0.5,0.549969429,0.04996942900000001
339,1/19/2015,Q3,Monday,finishing ,10,8.0,3.94,,1440,0,0,0.0,0,0.7,0.538399621,-0.1616003789999999
340,1/19/2015,Q3,Monday,finishing ,11,8.0,4.15,,1440,0,0,0.0,0,0.7,0.409545455,-0.29045454499999995
341,1/19/2015,Q3,Monday,sewing,12,34.0,15.26,1111.0,6120,23,0,0.0,0,0.35,0.35021836,0.00021836000000002853
342,1/20/2015,Q3,Tuesday,finishing ,5,8.0,4.15,,1440,0,0,0.0,0,0.7,1.033570076,0.333570076
343,1/20/2015,Q3,Tuesday,sewing,6,31.0,11.41,1047.0,5580,63,0,0.0,0,0.8,0.800261486,0.00026148599999997746
344,1/20/2015,Q3,Tuesday,sewing,8,56.5,25.9,1434.0,10170,50,0,0.0,0,0.8,0.800128721,0.0001287209999999428
345,1/20/2015,Q3,Tuesday,sewing,9,59.0,26.16,399.0,10620,63,0,0.0,0,0.8,0.800117103,0.00011710300000000728
346,1/20/2015,Q3,Tuesday,sewing,4,57.0,22.52,983.0,10260,63,0,0.0,0,0.7,0.750068049,0.05006804900000006
347,1/20/2015,Q3,Tuesday,sewing,10,56.0,22.52,1108.0,10080,63,0,0.0,0,0.7,0.750057359,0.05005735900000008
348,1/20/2015,Q3,Tuesday,sewing,3,57.0,22.52,1134.0,8460,50,0,0.0,0,0.7,0.750037968,0.050037968000000044
349,1/20/2015,Q3,Tuesday,sewing,2,57.0,22.94,1363.0,10260,50,0,0.0,0,0.7,0.750031898,0.050031898000000075
350,1/20/2015,Q3,Tuesday,finishing ,9,10.0,3.94,,1800,0,0,0.0,0,0.8,0.72830303,-0.07169697000000008
351,1/20/2015,Q3,Tuesday,sewing,11,57.0,14.89,1501.0,10260,50,0,0.0,0,0.7,0.700170388,0.0001703880000000213
352,1/20/2015,Q3,Tuesday,sewing,5,57.0,20.4,1352.0,10260,50,0,0.0,0,0.7,0.700063796,6.379600000006036e-05
353,1/20/2015,Q3,Tuesday,finishing ,8,8.0,2.9,,1440,0,0,0.0,0,0.8,0.639867424,-0.16013257600000008
354,1/20/2015,Q3,Tuesday,sewing,12,34.0,15.26,1352.0,3720,23,0,0.0,0,0.5,0.500290419,0.00029041900000004173
355,1/20/2015,Q3,Tuesday,sewing,7,56.0,22.94,1450.0,10080,30,0,0.0,0,0.35,0.400332792,0.050332792000000015
356,1/20/2015,Q3,Tuesday,finishing ,11,15.0,4.15,,2700,0,0,0.0,0,0.7,0.362666667,-0.33733333299999996
357,1/21/2015,Q3,Wednesday,finishing ,4,20.0,4.3,,6000,0,0,0.0,0,0.75,0.978525641,0.22852564099999995
358,1/21/2015,Q3,Wednesday,finishing ,2,17.0,3.94,,5100,0,0,0.0,0,0.7,0.912202112,0.21220211200000005
359,1/21/2015,Q3,Wednesday,sewing,4,56.0,22.52,825.0,10080,94,0,0.0,0,0.75,0.900556277,0.15055627699999996
360,1/21/2015,Q3,Wednesday,sewing,6,89.0,11.61,916.0,5760,75,0,0.0,0,0.8,0.850410511,0.050410510999999936
361,1/21/2015,Q3,Wednesday,finishing ,9,8.0,3.94,,2400,0,0,0.0,0,0.8,0.827147436,0.027147435999999914
362,1/21/2015,Q3,Wednesday,sewing,8,56.5,25.9,562.0,7470,38,0,0.0,0,0.8,0.800436542,0.0004365419999999842
363,1/21/2015,Q3,Wednesday,sewing,2,57.0,22.94,1422.0,10500,60,0,0.0,0,0.7,0.800415742,0.10041574200000003
364,1/21/2015,Q3,Wednesday,sewing,10,56.0,22.52,1206.0,10080,75,0,0.0,0,0.7,0.800020563,0.10002056300000006
365,1/21/2015,Q3,Wednesday,finishing ,5,8.0,4.15,,2400,0,0,0.0,0,0.7,0.758173077,0.05817307700000007
366,1/21/2015,Q3,Wednesday,sewing,5,58.0,20.4,1404.0,10440,50,0,0.0,0,0.7,0.750344828,0.050344828000000064
367,1/21/2015,Q3,Wednesday,sewing,3,57.0,22.52,1139.0,10260,63,0,0.0,0,0.7,0.750068049,0.05006804900000006
368,1/21/2015,Q3,Wednesday,sewing,11,57.0,14.89,1735.0,10260,50,0,0.0,0,0.7,0.700170388,0.0001703880000000213
369,1/21/2015,Q3,Wednesday,sewing,1,57.0,22.94,1595.0,10260,34,0,0.0,0,0.65,0.700029771,0.050029770999999945
370,1/21/2015,Q3,Wednesday,sewing,12,34.0,15.26,1245.0,6360,23,0,0.0,0,0.6,0.60017284,0.00017284000000006294
371,1/21/2015,Q3,Wednesday,finishing ,8,8.0,2.9,,2400,0,0,0.0,0,0.8,0.594871795,-0.20512820500000006
372,1/21/2015,Q3,Wednesday,sewing,9,58.0,54.56,757.0,4140,29,0,0.0,0,0.8,0.520237649,-0.279762351
373,1/21/2015,Q3,Wednesday,finishing ,1,8.0,3.94,,2400,0,0,0.0,0,0.65,0.505128205,-0.14487179500000003
374,1/21/2015,Q3,Wednesday,sewing,7,56.0,22.52,1720.0,10080,23,0,0.0,0,0.5,0.500241342,0.00024134200000003325
375,1/21/2015,Q3,Wednesday,finishing ,11,9.0,4.15,,2700,0,0,0.0,0,0.7,0.470769231,-0.22923076899999995
376,1/22/2015,Q4,Thursday,finishing ,7,10.0,3.94,,6000,0,0,0.0,0,0.6,0.957638889,0.35763888900000007
377,1/22/2015,Q4,Thursday,finishing ,10,14.0,3.94,,8400,0,0,0.0,0,0.75,0.940701058,0.19070105800000003
378,1/22/2015,Q4,Thursday,sewing,4,56.0,22.52,759.0,10080,81,0,0.0,0,0.75,0.849983766,0.09998376600000003
379,1/22/2015,Q4,Thursday,sewing,2,57.0,22.94,1510.0,10620,60,0,0.0,0,0.7,0.800302791,0.10030279100000006
380,1/22/2015,Q4,Thursday,sewing,6,32.0,11.61,955.0,6360,63,0,0.0,0,0.8,0.800191989,0.000191988999999948
381,1/22/2015,Q4,Thursday,sewing,10,56.0,22.52,1328.0,10080,55,0,0.0,0,0.75,0.800020563,0.05002056300000002
382,1/22/2015,Q4,Thursday,sewing,1,57.0,22.94,1384.0,12180,63,0,0.0,0,0.7,0.750162367,0.050162367000000097
383,1/22/2015,Q4,Thursday,sewing,3,57.0,22.52,1244.0,10260,63,0,0.0,0,0.7,0.750068049,0.05006804900000006
384,1/22/2015,Q4,Thursday,finishing ,5,15.0,4.15,,9000,0,0,0.0,0,0.7,0.742901235,0.04290123500000009
385,1/22/2015,Q4,Thursday,sewing,5,58.0,20.4,1480.0,10440,40,0,0.0,0,0.7,0.700250784,0.0002507840000000039
386,1/22/2015,Q4,Thursday,sewing,11,57.0,14.89,1863.0,10260,50,0,0.0,0,0.7,0.700170388,0.0001703880000000213
387,1/22/2015,Q4,Thursday,finishing ,4,15.0,4.3,,9000,0,0,0.0,0,0.75,0.670216049,-0.07978395100000002
388,1/22/2015,Q4,Thursday,finishing ,1,25.0,3.94,,15000,0,0,0.0,0,0.7,0.649662222,-0.050337777999999944
389,1/22/2015,Q4,Thursday,finishing ,2,25.0,3.94,,15000,0,0,0.0,0,0.7,0.649662222,-0.050337777999999944
390,1/22/2015,Q4,Thursday,finishing ,6,8.0,2.9,,4800,0,0,0.0,0,0.8,0.626822917,-0.173177083
391,1/22/2015,Q4,Thursday,sewing,12,34.0,15.26,1492.0,6960,23,0,0.0,0,0.6,0.600436426,0.0004364260000000453
392,1/22/2015,Q4,Thursday,sewing,7,57.0,22.52,1859.0,10260,23,0,0.0,0,0.6,0.60041361,0.0004136100000000642
393,1/22/2015,Q4,Thursday,sewing,8,56.5,40.99,980.0,10770,30,0,0.0,0,0.8,0.555500132,-0.244499868
394,1/22/2015,Q4,Thursday,sewing,9,58.0,29.12,970.0,10440,30,0,0.0,0,0.5,0.500547544,0.0005475440000000109
395,1/22/2015,Q4,Thursday,finishing ,3,20.0,3.94,,12000,0,0,0.0,0,0.7,0.460578704,-0.23942129599999995
396,1/22/2015,Q4,Thursday,finishing ,8,8.0,2.9,,4800,0,0,0.0,0,0.8,0.397743056,-0.40225694400000006
397,1/22/2015,Q4,Thursday,finishing ,12,9.0,4.08,,5400,0,0,0.0,0,0.6,0.327407407,-0.272592593
398,1/24/2015,Q4,Saturday,finishing ,5,15.0,4.15,,2700,0,0,0.0,0,0.7,0.966666667,0.2666666670000001
399,1/24/2015,Q4,Saturday,finishing ,10,10.0,3.94,,1800,0,0,0.0,0,0.75,0.937242424,0.18724242400000002
400,1/24/2015,Q4,Saturday,finishing ,8,9.0,2.9,,1620,0,0,0.0,0,0.8,0.910521886,0.1105218859999999
401,1/24/2015,Q4,Saturday,sewing,2,57.0,22.94,1606.0,10260,94,0,0.0,0,0.75,0.90064806,0.15064805999999997
402,1/24/2015,Q4,Saturday,sewing,4,57.0,22.52,727.0,10260,94,0,0.0,0,0.75,0.900321106,0.15032110600000004
403,1/24/2015,Q4,Saturday,finishing ,11,10.0,4.15,,1800,0,0,0.0,0,0.75,0.896022727,0.14602272699999996
404,1/24/2015,Q4,Saturday,finishing ,3,8.0,3.94,,1440,0,0,0.0,0,0.75,0.895454545,0.145454545
405,1/24/2015,Q4,Saturday,finishing ,7,12.0,3.94,,2160,0,0,0.0,0,0.65,0.870580808,0.22058080800000002
406,1/24/2015,Q4,Saturday,finishing ,12,9.0,4.08,,1620,0,0,0.0,0,0.7,0.858585859,0.158585859
407,1/24/2015,Q4,Saturday,sewing,1,57.0,22.94,1472.0,10260,75,0,0.0,0,0.7,0.800643806,0.100643806
408,1/24/2015,Q4,Saturday,sewing,10,56.0,22.52,1332.0,10080,69,0,0.0,0,0.75,0.80062987,0.050629869999999966
409,1/24/2015,Q4,Saturday,sewing,6,32.0,11.61,1009.0,5640,63,0,0.0,0,0.8,0.800537143,0.0005371429999999622
410,1/24/2015,Q4,Saturday,sewing,3,57.0,22.52,1266.0,10260,69,0,0.0,0,0.75,0.80035194,0.050351939999999984
411,1/24/2015,Q4,Saturday,sewing,12,34.0,15.26,1316.0,6120,40,0,0.0,0,0.75,0.750079323,7.932300000002002e-05
412,1/24/2015,Q4,Saturday,sewing,11,57.0,42.97,1282.0,10260,56,0,0.0,0,0.75,0.750041201,4.120100000004623e-05
413,1/24/2015,Q4,Saturday,sewing,5,58.0,20.4,1382.0,10440,50,0,0.0,0,0.7,0.700250784,0.0002507840000000039
